Company Name,Title,First Name,Last Name,Organisation Name,Location,Speciality,City,Country of Principal Practice,Institution Name,Address Line1,Address Line2,Post Code,County,TOV Category,TOV Type,Amount,Joint Working Link,% of all HCP HCO in Aggregate,No of HCP HCO in Aggregate
Shire Pharmaceuticals Ltd,_,Shire Pharmaceuticals Ltd,Shire Pharmaceuticals Ltd,,,Miscellaneous,Shire Pharmaceuticals Ltd,United Kingdom,,Shire Pharmaceuticals Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,0,,70,
Shire Pharmaceuticals Ltd,_,Shire Pharmaceuticals Ltd,Shire Pharmaceuticals Ltd,,,Miscellaneous,Shire Pharmaceuticals Ltd,United Kingdom,,Shire Pharmaceuticals Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,0,,,33
Shire Pharmaceuticals Ltd,_,Shire Pharmaceuticals Ltd,Shire Pharmaceuticals Ltd,,,Miscellaneous,Shire Pharmaceuticals Ltd,United Kingdom,,Shire Pharmaceuticals Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,13381.67,,,
Shire Pharmaceuticals Ltd,_,Shire Pharmaceuticals Ltd,Shire Pharmaceuticals Ltd,,,Miscellaneous,Shire Pharmaceuticals Ltd,United Kingdom,,Shire Pharmaceuticals Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,0,,54,
Shire Pharmaceuticals Ltd,_,Shire Pharmaceuticals Ltd,Shire Pharmaceuticals Ltd,,,Miscellaneous,Shire Pharmaceuticals Ltd,United Kingdom,,Shire Pharmaceuticals Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,0,,,258
Shire Pharmaceuticals Ltd,_,Shire Pharmaceuticals Ltd,Shire Pharmaceuticals Ltd,,,Miscellaneous,Shire Pharmaceuticals Ltd,United Kingdom,,Shire Pharmaceuticals Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,131977.83,,,
Shire Pharmaceuticals Ltd,_,Shire Pharmaceuticals Ltd,Shire Pharmaceuticals Ltd,,,Miscellaneous,Shire Pharmaceuticals Ltd,United Kingdom,,Shire Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Fees,0,,30,
Shire Pharmaceuticals Ltd,_,Shire Pharmaceuticals Ltd,Shire Pharmaceuticals Ltd,,,Miscellaneous,Shire Pharmaceuticals Ltd,United Kingdom,,Shire Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Fees,0,,,51
Shire Pharmaceuticals Ltd,_,Shire Pharmaceuticals Ltd,Shire Pharmaceuticals Ltd,,,Miscellaneous,Shire Pharmaceuticals Ltd,United Kingdom,,Shire Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Fees,136782.46,,,
Shire Pharmaceuticals Ltd,_,Shire Pharmaceuticals Ltd,Shire Pharmaceuticals Ltd,,,Miscellaneous,Shire Pharmaceuticals Ltd,United Kingdom,,Shire Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,48,
Shire Pharmaceuticals Ltd,_,Shire Pharmaceuticals Ltd,Shire Pharmaceuticals Ltd,,,Miscellaneous,Shire Pharmaceuticals Ltd,United Kingdom,,Shire Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,,30
Shire Pharmaceuticals Ltd,_,Shire Pharmaceuticals Ltd,Shire Pharmaceuticals Ltd,,,Miscellaneous,Shire Pharmaceuticals Ltd,United Kingdom,,Shire Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,8758.35,,,
Shire Pharmaceuticals Ltd,,,,Shire Pharmaceuticals Ltd,,,Shire Pharmaceuticals Ltd,United Kingdom,,Shire Pharmaceuticals Ltd,,XX,Undefined,Research & Development,Research & Development,813323.01,,,
Sobi Ltd,_,Sobi Ltd,Sobi Ltd,,,Miscellaneous,Sobi Ltd,United Kingdom,,Sobi Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,0,,0.14,
Sobi Ltd,_,Sobi Ltd,Sobi Ltd,,,Miscellaneous,Sobi Ltd,United Kingdom,,Sobi Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,0,,,1
Sobi Ltd,_,Sobi Ltd,Sobi Ltd,,,Miscellaneous,Sobi Ltd,United Kingdom,,Sobi Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,366,,,
Sobi Ltd,_,Sobi Ltd,Sobi Ltd,,,Miscellaneous,Sobi Ltd,United Kingdom,,Sobi Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,0,,0.24,
Sobi Ltd,_,Sobi Ltd,Sobi Ltd,,,Miscellaneous,Sobi Ltd,United Kingdom,,Sobi Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,0,,,13
Sobi Ltd,_,Sobi Ltd,Sobi Ltd,,,Miscellaneous,Sobi Ltd,United Kingdom,,Sobi Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,5795.05,,,
Sobi Ltd,_,Sobi Ltd,Sobi Ltd,,,Miscellaneous,Sobi Ltd,United Kingdom,,Sobi Ltd,,XX,Undefined,Fee for service and consultancy,Fees,0,,0.06,
Sobi Ltd,_,Sobi Ltd,Sobi Ltd,,,Miscellaneous,Sobi Ltd,United Kingdom,,Sobi Ltd,,XX,Undefined,Fee for service and consultancy,Fees,0,,,3
Sobi Ltd,_,Sobi Ltd,Sobi Ltd,,,Miscellaneous,Sobi Ltd,United Kingdom,,Sobi Ltd,,XX,Undefined,Fee for service and consultancy,Fees,9900,,,
Sobi Ltd,_,Sobi Ltd,Sobi Ltd,,,Miscellaneous,Sobi Ltd,United Kingdom,,Sobi Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,0.12,
Sobi Ltd,_,Sobi Ltd,Sobi Ltd,,,Miscellaneous,Sobi Ltd,United Kingdom,,Sobi Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,,4
Sobi Ltd,_,Sobi Ltd,Sobi Ltd,,,Miscellaneous,Sobi Ltd,United Kingdom,,Sobi Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,2071.49,,,
Sobi Ltd,,,,Sobi Ltd,,,Sobi Ltd,United Kingdom,,Sobi Ltd,,XX,Undefined,Research & Development,Research & Development,35186.18,,,
Stirling Anglian Pharmaceuticals Ltd,_,Stirling Anglian Pharmaceutica,Stirling Anglian Pharmaceutica,,,Miscellaneous,Stirling Anglian Pharmaceuticals Ltd,United Kingdom,,Stirling Anglian Pharmaceuticals Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,2694.4,,,
Stirling Anglian Pharmaceuticals Ltd,_,Stirling Anglian Pharmaceutica,Stirling Anglian Pharmaceutica,,,Miscellaneous,Stirling Anglian Pharmaceuticals Ltd,United Kingdom,,Stirling Anglian Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Fees,0,,82,
Stirling Anglian Pharmaceuticals Ltd,_,Stirling Anglian Pharmaceutica,Stirling Anglian Pharmaceutica,,,Miscellaneous,Stirling Anglian Pharmaceuticals Ltd,United Kingdom,,Stirling Anglian Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Fees,0,,,58
Stirling Anglian Pharmaceuticals Ltd,_,Stirling Anglian Pharmaceutica,Stirling Anglian Pharmaceutica,,,Miscellaneous,Stirling Anglian Pharmaceuticals Ltd,United Kingdom,,Stirling Anglian Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Fees,223708,,,
Stirling Anglian Pharmaceuticals Ltd,_,Stirling Anglian Pharmaceutica,Stirling Anglian Pharmaceutica,,,Miscellaneous,Stirling Anglian Pharmaceuticals Ltd,United Kingdom,,Stirling Anglian Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,82,
Stirling Anglian Pharmaceuticals Ltd,_,Stirling Anglian Pharmaceutica,Stirling Anglian Pharmaceutica,,,Miscellaneous,Stirling Anglian Pharmaceuticals Ltd,United Kingdom,,Stirling Anglian Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,,58
Stirling Anglian Pharmaceuticals Ltd,_,Stirling Anglian Pharmaceutica,Stirling Anglian Pharmaceutica,,,Miscellaneous,Stirling Anglian Pharmaceuticals Ltd,United Kingdom,,Stirling Anglian Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,27465.59,,,
Sunovion Pharmaceuticals Europe Ltd,_,Sunovion Pharmaceuticals Europ,Sunovion Pharmaceuticals Europ,,,Miscellaneous,Sunovion Pharmaceuticals Europe Ltd,United Kingdom,,Sunovion Pharmaceuticals Europe Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,0,,100,
Sunovion Pharmaceuticals Europe Ltd,_,Sunovion Pharmaceuticals Europ,Sunovion Pharmaceuticals Europ,,,Miscellaneous,Sunovion Pharmaceuticals Europe Ltd,United Kingdom,,Sunovion Pharmaceuticals Europe Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,0,,,2
Sunovion Pharmaceuticals Europe Ltd,_,Sunovion Pharmaceuticals Europ,Sunovion Pharmaceuticals Europ,,,Miscellaneous,Sunovion Pharmaceuticals Europe Ltd,United Kingdom,,Sunovion Pharmaceuticals Europe Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,919.31,,,
Sunovion Pharmaceuticals Europe Ltd,_,Sunovion Pharmaceuticals Europ,Sunovion Pharmaceuticals Europ,,,Miscellaneous,Sunovion Pharmaceuticals Europe Ltd,United Kingdom,,Sunovion Pharmaceuticals Europe Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,0,,98.58,
Sunovion Pharmaceuticals Europe Ltd,_,Sunovion Pharmaceuticals Europ,Sunovion Pharmaceuticals Europ,,,Miscellaneous,Sunovion Pharmaceuticals Europe Ltd,United Kingdom,,Sunovion Pharmaceuticals Europe Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,0,,,139
Sunovion Pharmaceuticals Europe Ltd,_,Sunovion Pharmaceuticals Europ,Sunovion Pharmaceuticals Europ,,,Miscellaneous,Sunovion Pharmaceuticals Europe Ltd,United Kingdom,,Sunovion Pharmaceuticals Europe Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,27363.24,,,
Sunovion Pharmaceuticals Europe Ltd,_,Sunovion Pharmaceuticals Europ,Sunovion Pharmaceuticals Europ,,,Miscellaneous,Sunovion Pharmaceuticals Europe Ltd,United Kingdom,,Sunovion Pharmaceuticals Europe Ltd,,XX,Undefined,Fee for service and consultancy,Fees,0,,87.72,
Sunovion Pharmaceuticals Europe Ltd,_,Sunovion Pharmaceuticals Europ,Sunovion Pharmaceuticals Europ,,,Miscellaneous,Sunovion Pharmaceuticals Europe Ltd,United Kingdom,,Sunovion Pharmaceuticals Europe Ltd,,XX,Undefined,Fee for service and consultancy,Fees,0,,,100
Sunovion Pharmaceuticals Europe Ltd,_,Sunovion Pharmaceuticals Europ,Sunovion Pharmaceuticals Europ,,,Miscellaneous,Sunovion Pharmaceuticals Europe Ltd,United Kingdom,,Sunovion Pharmaceuticals Europe Ltd,,XX,Undefined,Fee for service and consultancy,Fees,132965,,,
Sunovion Pharmaceuticals Europe Ltd,_,Sunovion Pharmaceuticals Europ,Sunovion Pharmaceuticals Europ,,,Miscellaneous,Sunovion Pharmaceuticals Europe Ltd,United Kingdom,,Sunovion Pharmaceuticals Europe Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,88.5,
Sunovion Pharmaceuticals Europe Ltd,_,Sunovion Pharmaceuticals Europ,Sunovion Pharmaceuticals Europ,,,Miscellaneous,Sunovion Pharmaceuticals Europe Ltd,United Kingdom,,Sunovion Pharmaceuticals Europe Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,,100
Sunovion Pharmaceuticals Europe Ltd,_,Sunovion Pharmaceuticals Europ,Sunovion Pharmaceuticals Europ,,,Miscellaneous,Sunovion Pharmaceuticals Europe Ltd,United Kingdom,,Sunovion Pharmaceuticals Europe Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,16223.86,,,
Sunovion Pharmaceuticals Europe Ltd,,,,Sunovion Pharmaceuticals Europe Ltd,,,Sunovion Pharmaceuticals Europe Ltd,United Kingdom,,Sunovion Pharmaceuticals Europe Ltd,,XX,Undefined,Research & Development,Research & Development,1087657.22,,,
Takeda UK Ltd,_,Takeda UK Ltd,Takeda UK Ltd,,,Miscellaneous,Takeda UK Ltd,United Kingdom,,Takeda UK Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,0,,45.24,
Takeda UK Ltd,_,Takeda UK Ltd,Takeda UK Ltd,,,Miscellaneous,Takeda UK Ltd,United Kingdom,,Takeda UK Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,0,,,76
Takeda UK Ltd,_,Takeda UK Ltd,Takeda UK Ltd,,,Miscellaneous,Takeda UK Ltd,United Kingdom,,Takeda UK Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,53752.29,,,
Takeda UK Ltd,_,Takeda UK Ltd,Takeda UK Ltd,,,Miscellaneous,Takeda UK Ltd,United Kingdom,,Takeda UK Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,0,,38.74,
Takeda UK Ltd,_,Takeda UK Ltd,Takeda UK Ltd,,,Miscellaneous,Takeda UK Ltd,United Kingdom,,Takeda UK Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,0,,,74
Takeda UK Ltd,_,Takeda UK Ltd,Takeda UK Ltd,,,Miscellaneous,Takeda UK Ltd,United Kingdom,,Takeda UK Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,54759.71,,,
Takeda UK Ltd,_,Takeda UK Ltd,Takeda UK Ltd,,,Miscellaneous,Takeda UK Ltd,United Kingdom,,Takeda UK Ltd,,XX,Undefined,Fee for service and consultancy,Fees,0,,46.11,
Takeda UK Ltd,_,Takeda UK Ltd,Takeda UK Ltd,,,Miscellaneous,Takeda UK Ltd,United Kingdom,,Takeda UK Ltd,,XX,Undefined,Fee for service and consultancy,Fees,0,,,320
Takeda UK Ltd,_,Takeda UK Ltd,Takeda UK Ltd,,,Miscellaneous,Takeda UK Ltd,United Kingdom,,Takeda UK Ltd,,XX,Undefined,Fee for service and consultancy,Fees,436227.72,,,
Takeda UK Ltd,_,Takeda UK Ltd,Takeda UK Ltd,,,Miscellaneous,Takeda UK Ltd,United Kingdom,,Takeda UK Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,47.91,
Takeda UK Ltd,_,Takeda UK Ltd,Takeda UK Ltd,,,Miscellaneous,Takeda UK Ltd,United Kingdom,,Takeda UK Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,,103
Takeda UK Ltd,_,Takeda UK Ltd,Takeda UK Ltd,,,Miscellaneous,Takeda UK Ltd,United Kingdom,,Takeda UK Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,22914.68,,,
Takeda UK Ltd,,,,Takeda UK Ltd,,,Takeda UK Ltd,United Kingdom,,Takeda UK Ltd,,XX,Undefined,Research & Development,Research & Development,6479754.85,,,
Teva UK Limited,_,Teva UK Limited,Teva UK Limited,,,Miscellaneous,Teva UK Limited,United Kingdom,,Teva UK Limited,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,0,,,5
Teva UK Limited,_,Teva UK Limited,Teva UK Limited,,,Miscellaneous,Teva UK Limited,United Kingdom,,Teva UK Limited,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,1413.37,,,
Teva UK Limited,_,Teva UK Limited,Teva UK Limited,,,Miscellaneous,Teva UK Limited,United Kingdom,,Teva UK Limited,,XX,Undefined,Fee for service and consultancy,Fees,0,,11,
Teva UK Limited,_,Teva UK Limited,Teva UK Limited,,,Miscellaneous,Teva UK Limited,United Kingdom,,Teva UK Limited,,XX,Undefined,Fee for service and consultancy,Fees,0,,,36
Teva UK Limited,_,Teva UK Limited,Teva UK Limited,,,Miscellaneous,Teva UK Limited,United Kingdom,,Teva UK Limited,,XX,Undefined,Fee for service and consultancy,Fees,66702.79,,,
Teva UK Limited,_,Teva UK Limited,Teva UK Limited,,,Miscellaneous,Teva UK Limited,United Kingdom,,Teva UK Limited,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,27,
Teva UK Limited,_,Teva UK Limited,Teva UK Limited,,,Miscellaneous,Teva UK Limited,United Kingdom,,Teva UK Limited,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,,14
Teva UK Limited,_,Teva UK Limited,Teva UK Limited,,,Miscellaneous,Teva UK Limited,United Kingdom,,Teva UK Limited,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,9572.1,,,
Teva UK Limited,,,,Teva UK Limited,,,Teva UK Limited,United Kingdom,,Teva UK Limited,,XX,Undefined,Research & Development,Research & Development,1083969.59,,,
Thea Pharmaceuticals Ltd,_,Thea Pharmaceuticals Ltd,Thea Pharmaceuticals Ltd,,,Miscellaneous,Thea Pharmaceuticals Ltd,United Kingdom,,Thea Pharmaceuticals Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,0,,3,
Thea Pharmaceuticals Ltd,_,Thea Pharmaceuticals Ltd,Thea Pharmaceuticals Ltd,,,Miscellaneous,Thea Pharmaceuticals Ltd,United Kingdom,,Thea Pharmaceuticals Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,0,,,2
Thea Pharmaceuticals Ltd,_,Thea Pharmaceuticals Ltd,Thea Pharmaceuticals Ltd,,,Miscellaneous,Thea Pharmaceuticals Ltd,United Kingdom,,Thea Pharmaceuticals Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,1000,,,
Thea Pharmaceuticals Ltd,_,Thea Pharmaceuticals Ltd,Thea Pharmaceuticals Ltd,,,Miscellaneous,Thea Pharmaceuticals Ltd,United Kingdom,,Thea Pharmaceuticals Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,0,,18,
Thea Pharmaceuticals Ltd,_,Thea Pharmaceuticals Ltd,Thea Pharmaceuticals Ltd,,,Miscellaneous,Thea Pharmaceuticals Ltd,United Kingdom,,Thea Pharmaceuticals Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,0,,,12
Thea Pharmaceuticals Ltd,_,Thea Pharmaceuticals Ltd,Thea Pharmaceuticals Ltd,,,Miscellaneous,Thea Pharmaceuticals Ltd,United Kingdom,,Thea Pharmaceuticals Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,5600,,,
Thea Pharmaceuticals Ltd,_,Thea Pharmaceuticals Ltd,Thea Pharmaceuticals Ltd,,,Miscellaneous,Thea Pharmaceuticals Ltd,United Kingdom,,Thea Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Fees,0,,58,
Thea Pharmaceuticals Ltd,_,Thea Pharmaceuticals Ltd,Thea Pharmaceuticals Ltd,,,Miscellaneous,Thea Pharmaceuticals Ltd,United Kingdom,,Thea Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Fees,0,,,39
Thea Pharmaceuticals Ltd,_,Thea Pharmaceuticals Ltd,Thea Pharmaceuticals Ltd,,,Miscellaneous,Thea Pharmaceuticals Ltd,United Kingdom,,Thea Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Fees,47940.9,,,
Thea Pharmaceuticals Ltd,_,Thea Pharmaceuticals Ltd,Thea Pharmaceuticals Ltd,,,Miscellaneous,Thea Pharmaceuticals Ltd,United Kingdom,,Thea Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,21,
Thea Pharmaceuticals Ltd,_,Thea Pharmaceuticals Ltd,Thea Pharmaceuticals Ltd,,,Miscellaneous,Thea Pharmaceuticals Ltd,United Kingdom,,Thea Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,0,,,14
Thea Pharmaceuticals Ltd,_,Thea Pharmaceuticals Ltd,Thea Pharmaceuticals Ltd,,,Miscellaneous,Thea Pharmaceuticals Ltd,United Kingdom,,Thea Pharmaceuticals Ltd,,XX,Undefined,Fee for service and consultancy,Related expenses agreed in the fee for services or consultancy contract,3296.3,,,
Tillotts Pharma UK Ltd,_,Tillotts Pharma UK Ltd,Tillotts Pharma UK Ltd,,,Miscellaneous,Tillotts Pharma UK Ltd,United Kingdom,,Tillotts Pharma UK Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,0,,49.13,
Tillotts Pharma UK Ltd,_,Tillotts Pharma UK Ltd,Tillotts Pharma UK Ltd,,,Miscellaneous,Tillotts Pharma UK Ltd,United Kingdom,,Tillotts Pharma UK Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,0,,,61
Tillotts Pharma UK Ltd,_,Tillotts Pharma UK Ltd,Tillotts Pharma UK Ltd,,,Miscellaneous,Tillotts Pharma UK Ltd,United Kingdom,,Tillotts Pharma UK Ltd,,XX,Undefined,Contribution to costs of Events,Registration Fees,21420.59,,,
Tillotts Pharma UK Ltd,_,Tillotts Pharma UK Ltd,Tillotts Pharma UK Ltd,,,Miscellaneous,Tillotts Pharma UK Ltd,United Kingdom,,Tillotts Pharma UK Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,0,,48.64,
Tillotts Pharma UK Ltd,_,Tillotts Pharma UK Ltd,Tillotts Pharma UK Ltd,,,Miscellaneous,Tillotts Pharma UK Ltd,United Kingdom,,Tillotts Pharma UK Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,0,,,61
Tillotts Pharma UK Ltd,_,Tillotts Pharma UK Ltd,Tillotts Pharma UK Ltd,,,Miscellaneous,Tillotts Pharma UK Ltd,United Kingdom,,Tillotts Pharma UK Ltd,,XX,Undefined,Contribution to costs of Events,Travel & Accommodation,58628.13,,,
Tillotts Pharma UK Ltd,_,Tillotts Pharma UK Ltd,Tillotts Pharma UK Ltd,,,Miscellaneous,Tillotts Pharma UK Ltd,United Kingdom,,Tillotts Pharma UK Ltd,,XX,Undefined,Fee for service and consultancy,Fees,0,,70.59,
